id,cluster,split,finetune
CP018462.1,28479,train,False
CP018759.1,28472,train,False
CP018784.1,28480,test,False
CP018958.1,28482,train,False
CP018959.1,28483,train,False
CP018960.1,28484,train,False
CP018961.1,28485,train,False
CP019045.1,28486,val,False
CP019144.2,28487,train,False
CP019145.1,19,train,False
CP019146.1,39,val,False
CP019147.1,291,val,False
CP019148.1,70,train,False
CP019149.1,287,train,False
CP019150.1,70,train,False
CP019151.1,39,val,False
CP019152.2,28488,train,False
CP019195.1,28589,train,False
CP019214.3,28590,val,False
CP019215.2,28591,test,False
CP019216.3,28671,train,False
CP019349.1,199,train,False
CP019350.1,28693,val,False
CP019351.1,41,val,False
CP019559.1,28694,train,False
CP019598.1,28695,train,False
CP019599.1,108,train,False
CP019637.1,28696,train,False
CP019638.1,28697,train,False
CP019647.1,28698,test,False
CP019648.1,0,train,False
CP019709.1,28699,train,False
CP019710.1,28692,train,False
CP019711.1,91,train,False
CP019744.1,28700,train,False
CP019745.1,28702,train,False
CP019746.1,28703,train,False
CP019747.1,28704,train,False
CP019900.1,28705,train,False
CP019902.1,4,train,False
CP020054.1,28706,train,False
CP020113.1,28707,val,False
CP020359.1,28708,train,False
CP020439.2,28701,test,False
CP020455.1,28690,train,False
CP020456.1,28681,train,False
CP020493.1,28689,train,False
CP020494.1,28673,train,False
CP020502.1,28674,val,False
CP020526.1,28675,test,False
CP020527.1,28676,train,False
CP020529.1,28677,train,False
CP020530.1,28678,train,False
CP020531.1,28679,train,False
CP020755.1,28672,train,False
CP020756.1,28680,train,False
CP020757.1,28682,train,False
CP020758.1,28683,val,False
CP020759.1,86,train,False
CP020760.1,374,test,False
CP021115.1,28684,train,False
CP021116.1,28685,train,False
CP021117.1,28686,train,False
CP021182.1,28687,test,False
CP021183.1,28688,train,False
CP021184.1,28709,train,False
CP021185.1,28691,train,False
CP021186.1,28710,train,False
CP021187.1,28731,train,False
CP021188.1,28733,train,False
CP021189.1,28734,train,False
CP021190.1,965,train,False
CP021191.1,300,train,False
CP021192.1,300,train,False
CP021449.1,28735,train,False
CP021463.1,28736,train,False
CP021464.1,28737,train,False
CP021465.1,26,train,False
CP021466.1,648,train,False
CP021471.1,28738,val,False
CP021472.1,28739,test,False
CP021473.1,28732,train,False
CP021475.1,28740,train,False
CP021750.1,28742,train,False
CP021777.1,28743,train,False
CP021778.1,28744,train,False
CP021779.1,28745,test,False
CP021897.1,28746,train,False
CP021898.1,28747,train,False
CP021899.1,28748,train,False
CP021900.1,28741,val,False
CP021901.1,28730,train,False
CP022152.1,28721,train,False
CP022153.1,28729,train,False
CP022245.1,28713,test,False
CP022460.1,28714,train,False
CP022461.1,28715,val,False
CP022482.1,28716,train,False
CP022483.1,28717,train,False
CP022517.1,28718,train,False
CP022518.1,28719,train,False
CP022519.1,28712,train,False
CP022520.1,28720,train,False
CP022696.1,28722,train,False
CP022697.1,28723,train,False
CP022698.1,28724,train,False
CP022756.1,28725,train,False
CP022766.1,28726,train,False
CP022767.1,28727,val,False
CP022769.1,28728,test,False
CP022773.1,28711,train,False
CP022779.1,28670,train,False
CP022781.1,28631,val,False
CP022783.1,28669,train,False
CP022785.1,28613,train,False
CP022787.1,28614,train,False
CP022791.1,28615,train,False
CP022793.1,28616,test,False
CP022795.1,28617,train,False
CP023013.1,28618,train,False
CP023015.1,28619,val,False
CP023017.1,28612,train,False
CP023135.2,28620,val,False
CP023180.1,74,val,False
CP023182.1,262,train,False
CP023183.1,260,test,False
CP023455.1,28622,train,False
CP024249.1,28623,train,False
CP024250.1,28624,train,False
CP024483.1,28625,train,False
CP024485.1,413,train,False
CP024486.1,43,train,False
CP024487.1,17,train,False
CP024500.1,28626,train,False
CP024501.1,28627,train,False
CP024502.1,117,train,False
CP024505.1,396,train,False
CP024506.1,26,train,False
CP024507.1,28628,train,False
CP024508.1,28621,test,False
CP024509.1,28610,train,False
CP024510.1,28601,train,False
CP024511.1,43,train,False
CP024512.1,13,train,False
CP024513.1,18,train,False
CP024514.1,10,train,False
CP024517.1,28609,train,False
CP024518.1,117,train,False
CP024685.1,28593,train,False
CP024686.1,28594,train,False
CP024687.1,28595,train,False
CP024688.1,28596,train,False
CP024689.1,28597,train,False
CP024690.1,146,val,False
CP024691.1,412,train,False
CP024692.1,86,train,False
CP024782.1,28598,train,False
CP024783.1,28599,train,False
CP024820.1,28592,train,False
CP024913.1,28600,train,False
CP024914.1,28602,val,False
CP025058.1,28603,train,False
CP025059.1,28604,test,False
CP025190.1,28605,train,False
CP025191.1,28606,train,False
CP025192.1,28607,train,False
CP025194.1,28608,train,False
CP025195.1,28629,train,False
CP025212.1,28611,train,False
CP025213.1,28630,train,False
CP025214.1,28651,val,False
CP025215.1,28653,train,False
CP025277.1,28654,train,False
CP025516.1,28655,train,False
CP025517.1,28656,train,False
CP025888.1,28657,test,False
CP025889.1,28658,train,False
CP025890.1,28659,train,False
CP025891.1,28652,train,False
CP025968.1,28660,train,False
CP025969.1,181,train,True
CP025971.1,28662,train,False
CP025972.1,28663,train,False
CP025974.1,28664,test,False
CP025975.1,28665,train,False
CP025977.1,28666,train,False
CP025978.1,28667,train,False
CP025983.1,28668,train,False
CP025984.1,28661,val,False
CP025986.1,28650,train,False
CP026057.1,28641,train,False
CP026058.1,28649,train,False
CP026168.1,28633,train,False
CP026169.1,28634,train,False
CP026170.1,28635,test,False
CP026171.1,28636,train,False
CP026188.1,28637,train,False
CP026189.1,28638,train,False
CP026190.1,217,train,False
CP026191.1,36,train,False
CP026194.1,28639,train,False
CP026195.1,28632,train,False
CP026196.1,28640,train,False
CP026198.1,28642,train,False
CP026203.1,28643,train,False
CP026204.1,28644,train,False
CP026205.1,28645,train,False
CP026206.1,28646,val,False
CP026207.1,28647,test,False
CP026208.1,28648,train,False
CP026232.1,28431,train,False
CP026233.1,28429,train,False
CP026234.1,28110,train,False
CP026239.1,28428,train,False
CP026240.1,28212,train,False
CP026241.1,28213,train,False
CP026242.1,28214,train,False
CP026276.1,28215,train,False
CP026277.1,28216,test,False
CP026278.1,28217,val,False
CP026279.1,28218,train,False
CP026280.1,28211,train,False
CP026281.1,28219,train,False
CP026282.1,28221,train,False
CP026283.1,28222,train,False
CP026284.1,28223,train,False
CP026388.1,28224,train,False
CP026389.1,28225,train,False
CP026390.1,28226,train,False
CP026391.1,28227,test,False
CP026601.1,28220,train,False
CP026602.1,28209,val,False
CP026603.1,28200,train,False
CP026658.1,28208,train,False
CP026659.1,28192,train,False
CP026661.1,28193,train,False
CP026716.1,28194,train,False
CP026717.1,28195,train,False
CP026718.1,28196,train,False
CP026720.1,28197,val,False
CP026733.1,28198,test,False
CP026798.1,28191,train,False
CP026821.1,28199,train,False
CP026822.1,28201,train,False
CP026838.1,28202,train,False
CP026843.1,28203,train,False
CP026844.1,28204,train,False
CP026852.1,28205,train,False
CP026876.1,28206,train,False
CP027110.1,28207,test,False
CP027364.1,28228,val,False
CP027377.1,28210,train,False
CP027379.1,28229,train,False
CP027419.1,28250,train,False
CP027420.1,28252,train,False
CP027421.1,28253,train,False
CP027424.1,29,train,False
CP027478.1,28254,train,False
CP027479.1,28255,train,False
CP027480.1,28256,val,False
CP027481.1,28257,train,False
CP027485.1,28258,train,False
CP027603.1,28251,train,False
CP027605.1,28259,test,False
CP027606.1,28261,train,False
CP027613.1,28262,train,False
CP027614.1,28263,train,False
CP027615.1,28264,train,False
CP027616.1,28265,val,False
CP027617.1,28266,train,False
CP027641.1,28267,test,False
CP027674.1,28260,train,False
CP027678.1,28249,val,False
CP027679.1,28240,train,False
CP027680.1,92,val,False
CP027695.1,28248,train,False
CP027696.1,28232,train,False
CP027698.1,1,train,False
CP027699.1,28233,train,False
CP027700.1,28234,train,False
CP027765.1,28235,train,False
CP028181.1,28236,val,False
CP028182.1,28237,test,False
CP028197.1,28238,train,False
CP028198.1,28231,train,False
CP028227.1,28239,train,False
CP028228.1,28241,train,False
CP028274.1,28242,train,False
CP028327.1,41,val,False
CP028328.1,193,train,False
CP028329.1,28243,test,False
CP028419.1,28244,train,False
CP028466.1,35,train,True
CP028467.2,28245,train,True
CP028515.1,28246,train,False
CP028705.1,28247,train,False
CP028952.1,28230,train,False
CP028975.1,28190,train,False
CP028976.1,28189,train,False
CP029140.1,28188,test,False
CP029142.1,28132,train,False
CP029143.1,28133,train,False
CP029174.1,28134,train,False
CP029251.1,97,test,False
CP029291.1,288,train,False
CP029428.1,28135,train,False
CP029429.1,28136,train,False
CP029430.1,28137,train,False
CP029431.1,28138,train,False
CP029433.1,10,train,False
CP029434.1,28131,train,False
CP029435.1,28139,val,False
CP029436.1,28141,train,False
CP029438.1,180,val,False
CP029439.1,28142,train,False
CP029440.1,28143,test,False
CP029441.1,28144,train,False
CP029442.1,28145,train,False
CP029717.1,28146,train,False
CP029718.1,28147,train,False
CP029719.1,28140,train,False
CP029720.1,28130,test,False
CP029721.1,28129,train,False
CP029775.1,28128,train,False
CP029776.1,28111,train,False
CP029777.1,28112,test,False
CP029778.1,28113,train,False
CP029841.1,28114,train,False
CP029842.1,28115,train,False
CP030102.1,28116,val,False
CP030160.1,28117,train,False
CP030162.1,28118,train,False
CP030167.1,28119,train,False
CP030168.1,28120,train,False
CP030170.1,28121,train,False
CP030179.1,28122,train,False
CP030186.1,28123,test,False
CP030187.1,28124,train,False
CP030188.1,28125,train,False
CP030189.1,295,train,False
CP030224.1,28126,val,False
CP030318.1,28127,train,False
CP030375.1,15,test,False
CP030376.1,28148,val,False
CP030385.1,28149,train,False
CP030387.1,28150,train,False
CP030388.1,28170,val,False
CP030389.1,28172,train,False
CP030392.1,28173,train,False
CP030394.1,28174,train,False
CP030397.1,28175,train,False
CP030402.1,176,train,False
CP030405.1,28176,train,False
CP030407.1,28177,train,False
CP030409.1,28178,train,False
CP030413.1,28171,test,False
CP030414.1,28179,train,False
CP030416.1,28181,train,False
CP030417.1,15,test,False
CP030423.1,28182,train,False
CP030425.1,28183,train,False
CP030427.1,28184,train,False
CP030429.1,28185,train,False
CP030433.1,28186,train,False
CP030435.1,28187,val,False
CP030436.1,28180,train,False
CP030440.1,28169,train,False
CP030442.1,28160,train,False
CP030444.1,28168,train,False
CP030446.1,28152,train,False
CP030450.1,28153,train,False
CP030453.1,28154,train,False
CP030458.1,28155,train,False
CP030460.1,176,train,False
CP030461.1,28156,train,False
CP030466.1,28157,train,False
CP030472.1,28158,val,False
CP030473.1,28151,test,False
CP030477.1,28159,train,False
CP030478.1,28161,train,False
CP030480.1,48,train,False
CP030482.1,28162,train,False
CP030483.1,28163,train,False
CP030485.1,28164,train,False
CP030486.1,15,test,False
CP030487.1,29,train,False
CP030488.1,28165,test,False
CP030491.1,28166,val,False
CP030492.1,28167,train,False
CP030494.1,28268,train,False
CP030497.1,28269,train,False
CP030500.1,28270,train,False
CP030504.1,28350,train,False
CP030509.1,28372,train,False
CP030511.1,28373,train,False
CP030513.1,28374,train,False
CP030515.1,15,test,False
CP030517.1,48,train,False
CP030519.1,48,train,False
CP030521.1,48,train,False
CP030522.1,28375,train,False
CP030523.1,28376,train,False
CP030526.1,28377,train,False
CP030528.1,28378,val,False
CP030530.1,28371,test,False
CP030533.1,28379,train,False
CP030535.1,48,train,False
CP030536.1,28381,train,False
CP030538.1,28382,val,False
CP030539.1,28383,train,False
CP030541.1,28384,train,False
CP030543.1,28385,train,False
CP030544.1,28386,train,False
CP030546.1,28387,test,False
CP030549.1,28380,train,False
CP030551.1,28369,train,False
CP030554.1,28360,train,False
CP030555.1,28368,train,False
CP030556.1,28352,train,False
CP030559.1,28353,val,False
CP030560.1,28354,train,False
CP030563.1,28355,train,False
CP030565.1,28356,test,False
CP030567.1,28357,train,False
CP030569.1,28358,train,False
CP030571.1,28351,train,False
CP030574.1,28359,train,False
CP030576.1,48,train,False
CP030577.1,15,test,False
CP030578.1,28361,train,False
CP030584.1,28362,train,False
CP030587.1,28363,val,False
CP030589.1,28364,test,False
CP030591.1,28365,train,False
CP030593.1,28366,train,False
CP030594.1,28367,train,False
CP030597.1,28388,train,False
CP030598.1,28370,train,False
CP030600.1,28389,train,False
CP030602.1,28410,train,False
CP030603.1,28412,train,False
CP030606.1,28413,train,False
CP030607.1,28414,val,False
CP030614.1,28415,train,False
CP030616.1,28416,train,False
CP030618.1,28417,test,False
CP030620.1,28418,train,False
CP030622.1,28411,train,False
CP030623.1,28419,train,False
CP030625.1,28421,val,False
CP030627.1,28422,train,False
CP030629.1,28423,train,False
CP030633.1,28424,test,False
CP030639.1,28425,train,False
CP030643.1,28426,train,False
CP030644.1,28427,train,False
CP030648.1,28420,train,False
CP030649.1,28409,train,False
CP030655.1,28400,train,False
CP030657.1,28408,train,False
CP030660.1,28392,train,False
CP030662.1,28393,test,False
CP030663.1,28394,train,False
CP030666.1,28395,train,False
CP030669.1,28396,train,False
CP030671.1,28397,train,False
CP030672.1,28398,val,False
CP030674.1,28391,train,False
CP030676.1,28399,train,False
CP030677.1,28401,train,False
CP030678.1,28402,train,False
CP030679.1,28403,test,False
CP030680.1,28404,train,False
CP030682.1,28405,train,False
CP030685.1,28406,val,False
CP030686.1,28407,train,False
CP030687.1,28390,train,False
CP030690.1,28349,train,False
CP030691.1,28310,train,False
CP030694.1,28348,train,False
CP030696.1,28292,train,False
CP030697.1,28293,train,False
CP030698.1,28294,train,False
CP030700.1,28295,train,False
CP030703.1,28296,train,False
CP030707.1,28297,test,False
CP030710.1,28298,train,False
CP030711.1,28291,train,False
CP030718.1,28299,val,False
CP030719.1,28301,test,False
CP030721.1,4,train,False
CP030726.1,28302,train,False
CP030728.1,28303,train,False
CP030734.1,28304,val,False
CP030735.1,28305,train,False
CP030736.1,28306,train,False
CP030737.1,4,train,False
CP030738.1,18,train,False
CP030739.1,26,train,False
CP030740.1,53,train,False
CP030742.1,28307,train,False
CP030743.1,28300,train,False
CP030800.1,28289,train,False
CP030801.1,28280,train,False
CP030802.1,28288,train,False
CP030828.1,28272,train,False
CP030829.1,28273,train,False
CP030830.1,28274,val,False
CP030831.1,28275,train,False
CP030832.1,28276,train,False
CP030833.1,28277,train,False
CP030839.1,28278,train,False
CP030869.2,514,train,False
CP031019.1,28271,train,False
CP031020.1,28279,test,False
CP031024.1,97,test,False
CP031135.1,28281,val,False
CP031136.1,28282,train,False
CP031137.1,28283,train,False
CP031138.1,28284,train,False
CP031190.1,28285,train,False
CP031191.1,28286,train,False
CP031270.1,28287,test,False
CP031283.1,28308,train,False
CP031284.1,28290,train,False
CP031285.1,28309,train,False
CP031286.1,28330,train,False
CP031365.1,28332,test,False
CP031366.1,28333,train,False
CP031369.2,28334,val,False
CP031370.2,28335,train,False
CP031371.2,28336,train,False
CP031372.2,28337,train,False
CP031373.2,28338,train,False
CP031374.2,28331,train,False
CP031375.2,139,train,False
CP031559.1,188,train,False
CP031563.1,28339,train,False
CP031564.1,28341,train,False
CP031730.1,28342,train,False
CP031731.1,28343,train,False
CP031732.1,28344,train,False
CP031735.1,28345,test,False
CP031736.1,28346,train,False
CP031737.1,115,train,False
CP031752.1,28347,val,False
CP031753.1,28340,train,False
CP031754.1,28329,val,False
CP031755.1,28320,train,False
CP031811.1,28328,train,False
CP031812.1,94,train,False
CP031813.1,270,train,False
CP031927.1,28312,test,False
CP031931.1,187,train,False
CP031932.1,665,train,False
CP032065.1,28313,train,False
CP032136.1,28314,train,False
CP032137.1,28315,train,False
CP032179.1,28316,train,False
CP032180.1,28317,val,False
CP032181.1,28318,train,False
CP032182.1,28311,train,False
CP032183.1,28319,train,False
CP032292.1,28321,train,False
CP032293.1,28322,test,False
CP032294.1,28323,train,False
CP032297.1,28324,train,False
CP032834.1,28325,train,False
CP032835.1,28326,train,False
CP032836.1,28327,train,False
CP032837.1,27627,test,False
CP032838.1,66,val,False
CP032850.1,27465,train,False
CP032919.1,26342,train,False
CP032920.1,27464,train,False
CP032923.1,26606,val,False
CP032924.1,26607,test,False
CP032925.1,26608,train,False
CP033029.1,26609,train,False
CP033030.1,26610,train,False
CP033369.1,26611,train,False
CP033370.1,26612,train,False
CP033373.1,26605,train,False
