id,split,finetune
CP027478.1,val,False
CP027479.1,train,False
CP027480.1,train,False
CP027481.1,train,False
CP027485.1,train,False
CP027603.1,train,False
CP027605.1,train,False
CP027606.1,train,False
CP027613.1,train,False
CP027614.1,train,False
CP027615.1,train,False
CP027616.1,train,False
CP027617.1,train,False
CP027641.1,train,False
CP027674.1,train,False
CP027678.1,train,False
CP027679.1,train,False
CP027680.1,train,False
CP027695.1,train,False
CP027696.1,train,False
CP027698.1,test,False
CP027699.1,val,False
CP027700.1,train,False
CP027765.1,train,False
CP028181.1,val,False
CP028182.1,train,False
CP028197.1,train,False
CP028198.1,train,False
CP028227.1,train,False
CP028228.1,train,False
CP028274.1,train,False
CP028327.1,test,False
CP028328.1,train,False
CP028329.1,train,False
CP028419.1,test,False
CP028466.1,val,True
CP028467.2,train,True
CP028515.1,train,False
CP028705.1,train,False
CP028952.1,train,False
CP028975.1,train,False
CP028976.1,train,False
CP029140.1,train,False
CP029142.1,train,False
CP029143.1,train,False
CP029174.1,test,False
CP029251.1,train,False
CP029291.1,train,False
CP029428.1,test,False
CP029429.1,train,False
CP029430.1,train,False
CP029431.1,test,False
CP029433.1,train,False
CP029434.1,train,False
CP029435.1,train,False
CP029436.1,val,False
CP029438.1,train,False
CP029439.1,train,False
CP029440.1,train,False
CP029441.1,train,False
CP029442.1,train,False
CP029717.1,train,False
CP029718.1,train,False
CP029719.1,val,False
CP029720.1,train,False
CP029721.1,train,False
CP029775.1,train,False
CP029776.1,train,False
CP029777.1,train,False
CP029778.1,test,False
CP029841.1,train,False
CP029842.1,train,False
CP030102.1,val,False
CP030160.1,train,False
CP030162.1,train,False
CP030167.1,train,False
CP030168.1,train,False
CP030170.1,train,False
CP030179.1,val,False
CP030186.1,train,False
CP030187.1,val,False
CP030188.1,test,False
CP030189.1,val,False
CP030224.1,val,False
CP030318.1,train,False
CP030375.1,train,False
CP030376.1,train,False
CP030385.1,train,False
CP030387.1,train,False
CP030388.1,train,False
CP030389.1,train,False
CP030392.1,train,False
CP030394.1,train,False
CP030397.1,train,False
CP030402.1,train,False
CP030405.1,train,False
CP030407.1,train,False
CP030409.1,train,False
CP030413.1,val,False
CP030414.1,train,False
CP030416.1,train,False
CP030417.1,train,False
CP030423.1,train,False
CP030425.1,train,False
CP030427.1,train,False
CP030429.1,train,False
CP030433.1,train,False
CP030435.1,train,False
CP030436.1,train,False
CP030440.1,train,False
CP030442.1,train,False
CP030444.1,train,False
CP030446.1,train,False
CP030450.1,train,False
CP030453.1,train,False
CP030458.1,train,False
CP030460.1,train,False
CP030461.1,train,False
CP030466.1,train,False
CP030472.1,train,False
CP030473.1,test,False
CP030477.1,train,False
CP030478.1,train,False
CP030480.1,train,False
CP030482.1,train,False
CP030483.1,train,False
CP030485.1,train,False
CP030486.1,train,False
CP030487.1,val,False
CP030488.1,train,False
CP030491.1,train,False
CP030492.1,train,False
CP030494.1,train,False
CP030497.1,train,False
CP030500.1,train,False
CP030504.1,train,False
CP030509.1,train,False
CP030511.1,val,False
CP030513.1,train,False
CP030515.1,train,False
CP030517.1,test,False
CP030519.1,test,False
CP030521.1,test,False
CP030522.1,train,False
CP030523.1,train,False
CP030526.1,train,False
CP030528.1,train,False
CP030530.1,train,False
CP030533.1,test,False
CP030535.1,test,False
CP030536.1,train,False
CP030538.1,val,False
CP030539.1,train,False
CP030541.1,train,False
CP030543.1,train,False
CP030544.1,val,False
CP030546.1,train,False
CP030549.1,train,False
CP030551.1,train,False
CP030554.1,test,False
CP030555.1,test,False
CP030556.1,train,False
CP030559.1,train,False
CP030560.1,train,False
CP030563.1,train,False
CP030565.1,train,False
CP030567.1,train,False
CP030569.1,train,False
CP030571.1,train,False
CP030574.1,train,False
CP030576.1,test,False
CP030577.1,train,False
CP030578.1,train,False
CP030584.1,val,False
CP030587.1,train,False
CP030589.1,train,False
CP030591.1,test,False
CP030593.1,train,False
CP030594.1,train,False
CP030597.1,train,False
CP030598.1,train,False
CP030600.1,train,False
CP030602.1,train,False
CP030603.1,train,False
CP030606.1,train,False
CP030607.1,test,False
CP030614.1,train,False
CP030616.1,train,False
CP030618.1,val,False
CP030620.1,train,False
CP030622.1,train,False
CP030623.1,train,False
CP030625.1,train,False
CP030627.1,test,False
CP030629.1,train,False
CP030633.1,train,False
CP030639.1,train,False
CP030643.1,train,False
CP030644.1,train,False
CP030648.1,train,False
CP030649.1,val,False
CP030655.1,train,False
CP030657.1,train,False
CP030660.1,train,False
CP030662.1,train,False
CP030663.1,train,False
CP030666.1,train,False
CP030669.1,test,False
CP030671.1,train,False
CP030672.1,train,False
CP030674.1,train,False
CP030676.1,train,False
CP030677.1,train,False
CP030678.1,train,False
CP030679.1,train,False
CP030680.1,train,False
CP030682.1,val,False
CP030685.1,test,False
CP030686.1,val,False
CP030687.1,train,False
CP030690.1,train,False
CP030691.1,train,False
CP030694.1,test,False
CP030696.1,train,False
CP030697.1,train,False
CP030698.1,train,False
CP030700.1,train,False
CP030703.1,train,False
CP030707.1,train,False
CP030710.1,train,False
CP030711.1,val,False
CP030718.1,train,False
CP030719.1,train,False
CP030721.1,train,False
CP030726.1,train,False
CP030728.1,val,False
CP030734.1,train,False
CP030735.1,val,False
CP030736.1,train,False
CP030737.1,train,False
CP030738.1,train,False
CP030739.1,train,False
CP030740.1,train,False
CP030742.1,val,False
CP030743.1,train,False
CP030800.1,val,False
CP030801.1,train,False
CP030802.1,train,False
CP030828.1,train,False
CP030829.1,train,False
CP030830.1,train,False
CP030831.1,train,False
CP030832.1,train,False
CP030833.1,train,False
CP030839.1,val,False
CP030869.2,train,False
CP031019.1,train,False
CP031020.1,train,False
CP031024.1,train,False
CP031135.1,train,False
CP031136.1,train,False
CP031137.1,train,False
CP031138.1,train,False
CP031190.1,train,False
CP031191.1,train,False
CP031270.1,train,False
CP031283.1,train,False
CP031284.1,train,False
CP031285.1,train,False
CP031286.1,train,False
CP031365.1,train,False
CP031366.1,train,False
CP031369.2,val,False
CP031370.2,train,False
CP031371.2,train,False
CP031372.2,train,False
CP031373.2,train,False
CP031374.2,train,False
CP031375.2,train,False
CP031559.1,train,False
CP031563.1,train,False
CP031564.1,val,False
CP031730.1,test,False
CP031731.1,train,False
CP031732.1,train,False
CP031735.1,test,False
CP031736.1,val,False
CP031737.1,train,False
CP031752.1,train,False
CP031753.1,train,False
CP031754.1,train,False
CP031755.1,test,False
CP031811.1,val,False
CP031812.1,val,False
CP031813.1,train,False
CP031927.1,train,False
CP031931.1,train,False
CP031932.1,test,False
CP032065.1,train,False
CP032136.1,train,False
CP032137.1,test,False
CP032179.1,train,False
CP032180.1,train,False
CP032181.1,train,False
CP032182.1,train,False
CP032183.1,train,False
CP032292.1,train,False
CP032293.1,train,False
CP032294.1,train,False
CP032297.1,test,False
CP032834.1,train,False
CP032835.1,train,False
CP032836.1,train,False
CP032837.1,train,False
CP032838.1,train,False
CP032850.1,train,False
CP032919.1,train,False
CP032920.1,train,False
CP032923.1,train,False
CP032924.1,train,False
CP032925.1,train,False
CP033029.1,train,False
CP033030.1,train,False
CP033369.1,test,False
CP033370.1,train,False
CP033373.1,train,False
CP033374.1,train,False
CP033375.1,train,False
CP033377.1,test,False
CP033467.1,train,False
CP033468.1,train,False
CP033469.1,train,False
CP033517.1,train,False
CP033518.1,train,False
CP033519.1,train,False
CP033521.1,train,False
CP033522.1,test,False
CP033523.1,train,False
CP033524.1,train,False
CP033526.1,train,False
CP033527.1,train,False
CP033528.1,train,False
CP033529.1,train,False
CP033531.1,train,False
CP033532.1,train,False
CP033533.1,train,False
CP033534.1,train,False
CP033536.1,train,False
CP033537.1,train,False
CP033538.1,train,False
CP033539.1,test,False
CP033541.1,test,False
CP033542.1,train,False
CP033543.1,train,False
CP033544.1,train,False
CP033546.1,train,False
CP033547.1,train,False
CP033548.1,train,False
CP033549.1,val,False
CP033551.1,train,False
CP033552.1,val,False
CP033553.1,train,False
CP033554.1,train,False
CP033555.1,train,False
CP033556.1,train,False
CP033558.1,train,False
CP033559.1,train,False
CP033560.1,train,False
CP033562.1,train,False
CP033563.1,train,False
CP033564.1,train,False
CP033565.1,train,False
CP033566.1,train,False
CP033567.1,train,False
CP033569.1,val,False
CP033570.1,train,False
CP033571.1,train,False
CP033573.1,test,False
CP033609.1,val,False
CP033610.1,train,False
CP033682.1,train,False
CP034054.1,train,False
CP034055.1,train,False
CP034056.1,test,False
CP034057.1,train,False
CP034201.2,train,False
CP034202.2,train,False
CP034251.1,train,False
CP034252.1,train,False
CP034323.1,train,False
CP034324.1,train,False
CP034325.1,train,False
CP034326.1,test,False
CP034406.1,train,False
CP034407.1,train,False
CP034582.1,train,False
CP034584.1,train,False
CP034585.1,val,False
CP034586.1,val,False
CP034667.1,train,False
CP034701.1,train,False
CP034704.1,test,False
CP034708.1,train,False
CP034714.1,train,False
CP034724.1,train,False
CP034837.1,test,False
CP034838.1,train,False
CP034839.1,train,False
CP034937.1,train,False
CP035009.1,val,False
CP035010.1,train,False
CP035011.1,train,False
CP035180.1,train,False
CP035181.1,val,False
CP035182.1,train,False
CP035215.1,val,False
CP035216.1,train,False
CP035217.1,train,False
CP035218.1,test,False
CP035219.1,train,False
CP035663.1,train,False
CP035664.1,train,False
CP035665.1,train,False
CP035667.1,train,False
CP035673.1,train,False
CP035674.1,train,False
CP035675.1,train,False
CP035774.1,train,False
CP035775.1,train,False
CP035776.1,val,False
CP035906.1,train,False
CP035907.1,test,False
CP035908.1,train,False
CP035909.1,train,False
CP035916.1,train,False
CP035919.1,train,False
CP035920.1,val,False
CP035932.1,val,False
CP035933.1,train,False
CP036162.1,train,False
CP036288.1,train,False
CP036297.1,val,False
CP036351.1,train,False
CP036421.1,train,False
CP036488.1,train,False
CP036489.1,val,False
CP037442.1,train,False
CP037443.1,val,False
CP037444.1,train,False
CP037445.1,train,False
CP037446.1,test,False
CP037447.1,train,False
CP037448.1,train,False
CP037735.1,train,False
CP037736.1,train,False
CP037737.1,train,False
CP037738.1,val,False
CP037740.1,val,False
CP037741.1,train,False
CP037958.1,train,False
CP037959.1,train,False
CP037991.1,train,False
CP037998.1,train,False
CP037999.1,val,False
CP038000.1,train,False
CP038199.1,train,False
CP038200.1,train,False
CP038201.1,train,False
CP038202.1,train,False
CP038433.1,train,False
CP038435.1,train,False
CP038508.1,train,False
CP038654.1,train,False
CP038655.1,train,False
CP038657.1,train,False
CP038659.1,train,False
CP038660.1,train,False
CP039170.1,train,False
CP039271.1,test,False
CP039273.1,train,False
CP039274.1,train,False
CP039275.1,val,False
CP039276.1,train,False
CP039438.1,train,False
CP039440.1,test,False
CP039461.1,train,False
CP039577.1,train,False
CP039629.1,train,False
CP039630.1,train,False
CP039857.1,train,False
CP039858.1,train,False
CP039859.1,train,False
CP039912.1,test,False
CP039913.1,test,False
CP039914.1,val,False
CP039915.1,train,False
CP039918.1,train,False
CP039919.1,train,False
CP039920.1,val,False
CP039921.1,train,False
CP040041.1,val,False
CP040043.1,train,False
CP040044.1,train,False
CP040045.1,train,False
CP040046.1,test,False
CP040054.1,train,False
CP040055.1,train,False
CP040057.1,train,False
CP040176.1,train,False
CP040177.1,train,False
CP040258.1,val,False
CP040445.1,val,False
CP040446.1,train,False
CP040447.1,train,False
CP040448.1,train,False
CP040452.1,val,False
CP040453.1,val,False
CP040459.1,train,False
CP040588.1,train,False
CP040589.1,test,False
CP040591.1,train,False
CP040592.1,test,False
CP040696.1,train,False
CP040697.1,train,False
CP040826.1,train,False
CP040890.1,val,False
CP040891.1,val,False
CP040892.1,train,False
CP040893.1,val,False
CP040894.1,train,False
CP040926.1,train,False
CP041024.1,train,False
CP041052.1,train,False
CP041053.1,train,False
CP041056.1,train,False
CP041057.1,train,False
CP041058.1,train,False
CP041059.1,train,False
CP041073.1,val,False
CP041074.1,test,False
CP041075.1,train,False
CP041076.1,train,False
CP041077.1,train,False
CP041078.1,train,False
CP041079.1,train,False
CP041080.1,val,False
CP041081.1,train,False
CP041127.1,train,False
CP041128.1,train,False
CP041205.1,train,False
CP041206.1,train,False
CP041234.1,test,False
CP041366.1,train,False
CP041367.1,val,False
CP041388.1,train,False
CP041389.1,val,False
CP041648.1,train,False
CP041748.1,train,False
CP041751.1,train,False
CP041752.1,val,False
CP041768.1,train,False
CP041935.1,train,False
CP041936.1,train,False
CP041937.1,test,False
CP041938.1,train,False
CP041977.1,val,False
CP041978.1,train,False
CP041980.1,train,False
CP042206.1,train,False
CP042207.1,train,False
CP042208.1,train,False
CP042209.1,train,False
CP042210.1,train,False
CP042273.1,train,False
CP042280.1,val,False
CP042358.1,train,False
CP042359.1,train,False
CP042360.1,train,False
CP042400.1,test,False
CP042401.1,train,False
CP042402.1,test,False
CP042403.1,train,False
CP042405.1,train,False
CP042406.1,train,False
CP042407.1,train,False
CP042439.1,train,False
CP042494.1,train,False
CP042495.1,train,False
CP042496.1,train,False
CP042506.1,train,False
CP042507.1,train,False
CP042508.1,val,False
CP042509.1,train,False
CP042510.1,val,False
CP042525.1,train,False
CP042526.1,test,False
CP042527.1,train,False
CP042528.1,train,False
CP042529.1,train,False
CP042535.1,train,False
CP042536.1,train,False
CP042538.1,train,False
CP042539.1,val,False
CP042600.1,test,False
CP042601.1,train,False
CP042602.1,train,False
CP042603.1,train,True
CP042604.1,train,True
CP042605.1,train,True
CP042607.1,test,False
CP042608.1,train,False
CP042609.1,test,True
CP042610.1,train,True
CP042611.1,train,True
CP042612.1,train,True
CP042613.1,train,True
CP042614.1,train,True
CP042616.1,train,False
CP042617.1,val,False
CP042618.1,train,False
CP042619.1,train,False
CP042620.1,train,False
CP042621.1,train,False
CP042622.1,train,False
CP042623.1,train,True
CP042624.1,train,True
CP042625.1,train,True
CP042626.1,train,True
CP042628.1,train,False
CP042629.1,train,False
CP042630.1,test,False
CP042631.1,train,False
CP042632.1,test,False
CP042633.1,train,False
CP042634.1,train,False
CP042635.1,train,True
CP042636.1,test,True
CP042637.1,train,True
CP042639.1,train,False
CP042640.1,val,False
CP042641.1,val,False
CP042642.1,train,False
CP042643.1,train,False
CP042644.1,train,False
CP042646.1,train,False
CP042647.1,val,False
CP042648.1,train,True
CP042649.1,train,True
CP042872.1,train,False
CP042948.1,test,False
CP042949.1,train,False
CP042951.1,train,False
CP042952.1,train,False
CP043012.1,test,False
CP043013.1,train,True
CP043014.1,test,False
CP043016.1,train,False
CP043017.1,train,False
CP043018.1,train,False
CP043020.1,train,False
CP043021.1,val,True
CP043022.1,val,True
CP043023.1,train,False
CP043024.1,train,False
CP043032.1,train,False
CP043223.1,train,False
CP043224.1,train,False
CP043231.1,train,False
CP043232.1,test,False
CP043233.1,test,False
CP043239.1,train,False
CP043240.1,train,False
CP043241.1,val,False
CP043243.1,train,False
CP043244.1,train,False
CP043245.1,train,False
CP043247.1,train,False
CP043248.1,train,False
CP043249.1,train,False
CP043251.1,train,False
CP043252.1,val,False
CP043253.1,train,False
CP043255.1,train,False
CP043256.1,train,False
CP043257.1,train,False
CP043367.1,train,False
CP043368.1,train,False
CP043370.1,train,False
CP043371.1,train,False
CP043372.1,train,False
CP043374.1,train,False
CP043375.1,train,False
CP043376.1,train,False
CP043377.1,train,False
CP043572.1,train,False
CP043603.1,test,False
CP043604.1,train,False
CP043605.1,test,False
CP043606.1,train,False
CP043608.1,train,False
CP043734.1,train,False
CP043735.1,train,False
CP043737.1,train,False
CP043738.1,train,False
CP043740.1,train,False
CP043741.1,train,False
CP043743.1,train,False
CP043745.1,train,False
CP043746.1,val,False
CP043748.1,train,False
CP043751.1,train,False
CP043753.1,train,False
CP043755.1,train,False
CP043758.1,train,False
CP043759.1,train,False
